order_item_id,order_id,dish_id,dish_name,quantity,unit_price,subtotal,cost
OI001107_392,O001107,D0032,咖啡,3,8.26,24.78,9.78
OI001108_393,O001108,D0023,紫菜蛋花汤,1,36.96,36.96,16.61
OI001109_394,O001109,D0020,馒头,2,44.71,89.42,27.1
OI001109_395,O001109,D0028,可乐,3,50.33,150.99,67.08
OI001109_396,O001109,D0025,排骨汤,2,76.89,153.78,43.14
OI001110_397,O001110,D0031,奶茶,2,16.92,33.84,11.4
OI001110_398,O001110,D0035,蛋糕,2,31.88,63.76,24.08
OI001110_399,O001110,D0027,豆腐汤,3,38.78,116.34,42.96
OI001110_400,O001110,D0024,酸辣汤,1,48.76,48.76,13.08
OI001110_401,O001110,D0026,鸡汤,3,71.37,214.11,71.61
OI001111_402,O001111,D0039,红豆沙,1,9.56,9.56,4.17
OI001112_403,O001112,D0019,饺子,2,47.94,95.88,40.94
OI001112_404,O001112,D0018,包子,2,78.11,156.22,48.88
OI001113_405,O001113,D0029,雪碧,2,62.42,124.84,34.08
OI001113_406,O001113,D0028,可乐,2,50.33,100.66,44.72
OI001113_407,O001113,D0027,豆腐汤,2,38.78,77.56,28.64
OI001114_408,O001114,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001114_409,O001114,D0016,面条,3,26.32,78.96,20.25
OI001114_410,O001114,D0021,葱油饼,2,67.6,135.2,48.38
OI001115_411,O001115,D0016,面条,3,26.32,78.96,20.25
OI001115_412,O001115,D0028,可乐,3,50.33,150.99,67.08
OI001116_413,O001116,D0030,橙汁,3,68.07,204.21,82.44
OI001117_414,O001117,D0030,橙汁,2,68.07,136.14,54.96
OI001117_415,O001117,D0033,柠檬水,3,29.07,87.21,30.54
OI001117_416,O001117,D0004,红烧肉,3,56.3,168.9,69.48
OI001118_417,O001118,D0036,布丁,3,23.91,71.73,23.31
OI001118_418,O001118,D0024,酸辣汤,3,48.76,146.28,39.24
OI001118_419,O001118,D0032,咖啡,3,8.26,24.78,9.78
OI001118_420,O001118,D0035,蛋糕,3,31.88,95.64,36.12
OI001118_421,O001118,D0033,柠檬水,1,29.07,29.07,10.18
OI001119_422,O001119,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001119_423,O001119,D0007,回锅肉,3,23.38,70.14,18.51
OI001119_424,O001119,D0033,柠檬水,1,29.07,29.07,10.18
OI001120_425,O001120,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001121_426,O001121,D0027,豆腐汤,2,38.78,77.56,28.64
OI001121_427,O001121,D0019,饺子,2,47.94,95.88,40.94
OI001121_428,O001121,D0030,橙汁,3,68.07,204.21,82.44
OI001122_429,O001122,D0033,柠檬水,2,29.07,58.14,20.36
OI001122_430,O001122,D0027,豆腐汤,3,38.78,116.34,42.96
OI001122_431,O001122,D0028,可乐,3,50.33,150.99,67.08
OI001122_432,O001122,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001122_433,O001122,D0008,小炒黄牛肉,1,86.82,86.82,36.56
OI001122_434,O001122,D0031,奶茶,1,16.92,16.92,5.7
OI001123_435,O001123,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001124_436,O001124,D0035,蛋糕,1,31.88,31.88,12.04
OI001124_437,O001124,D0008,小炒黄牛肉,1,86.82,86.82,36.56
OI001124_438,O001124,D0019,饺子,3,47.94,143.82,61.41
OI001125_439,O001125,D0015,米饭,2,52.56,105.12,40.68
OI001125_440,O001125,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001125_441,O001125,D0019,饺子,3,47.94,143.82,61.41
OI001126_442,O001126,D0034,冰淇淋,3,48.61,145.83,39.57
OI001126_443,O001126,D0035,蛋糕,3,31.88,95.64,36.12
OI001126_444,O001126,D0021,葱油饼,2,67.6,135.2,48.38
OI001126_445,O001126,D0004,红烧肉,3,56.3,168.9,69.48
OI001126_446,O001126,D0027,豆腐汤,3,38.78,116.34,42.96
OI001126_447,O001126,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001127_448,O001127,D0018,包子,2,78.11,156.22,48.88
OI001127_449,O001127,D0036,布丁,1,23.91,23.91,7.77
OI001127_450,O001127,D0030,橙汁,2,68.07,136.14,54.96
OI001127_451,O001127,D0035,蛋糕,1,31.88,31.88,12.04
OI001128_452,O001128,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001128_453,O001128,D0038,双皮奶,1,81.48,81.48,30.13
OI001128_454,O001128,D0034,冰淇淋,2,48.61,97.22,26.38
OI001128_455,O001128,D0029,雪碧,2,62.42,124.84,34.08
OI001129_456,O001129,D0005,糖醋排骨,1,17.99,17.99,7.82
OI001129_457,O001129,D0025,排骨汤,1,76.89,76.89,21.57
OI001129_458,O001129,D0021,葱油饼,3,67.6,202.8,72.57
OI001129_459,O001129,D0027,豆腐汤,3,38.78,116.34,42.96
OI001130_460,O001130,D0037,西米露,3,51.15,153.45,62.25
OI001130_461,O001130,D0033,柠檬水,3,29.07,87.21,30.54
OI001130_462,O001130,D0036,布丁,2,23.91,47.82,15.54
OI001130_463,O001130,D0001,宫保鸡丁,2,72.75,145.5,36.56
OI001130_464,O001130,D0021,葱油饼,3,67.6,202.8,72.57
OI001131_465,O001131,D0029,雪碧,3,62.42,187.26,51.12
OI001131_466,O001131,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001131_467,O001131,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001131_468,O001131,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001132_469,O001132,D0024,酸辣汤,1,48.76,48.76,13.08
OI001132_470,O001132,D0014,蒜泥白肉,2,29.6,59.2,25.76
OI001133_471,O001133,D0027,豆腐汤,2,38.78,77.56,28.64
OI001133_472,O001133,D0018,包子,2,78.11,156.22,48.88
OI001133_473,O001133,D0017,炒饭,2,40.09,80.18,21.1
OI001134_474,O001134,D0027,豆腐汤,2,38.78,77.56,28.64
OI001134_475,O001134,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001134_476,O001134,D0038,双皮奶,3,81.48,244.44,90.39
OI001135_477,O001135,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001135_478,O001135,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001135_479,O001135,D0017,炒饭,3,40.09,120.27,31.65
OI001135_480,O001135,D0027,豆腐汤,1,38.78,38.78,14.32
OI001136_481,O001136,D0034,冰淇淋,1,48.61,48.61,13.19
OI001136_482,O001136,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001136_483,O001136,D0033,柠檬水,3,29.07,87.21,30.54
OI001137_484,O001137,D0008,小炒黄牛肉,1,86.82,86.82,36.56
OI001137_485,O001137,D0029,雪碧,1,62.42,62.42,17.04
OI001137_486,O001137,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001137_487,O001137,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001137_488,O001137,D0033,柠檬水,2,29.07,58.14,20.36
OI001137_489,O001137,D0030,橙汁,2,68.07,136.14,54.96
OI001138_490,O001138,D0024,酸辣汤,3,48.76,146.28,39.24
OI001139_491,O001139,D0035,蛋糕,3,31.88,95.64,36.12
OI001139_492,O001139,D0034,冰淇淋,1,48.61,48.61,13.19
OI001139_493,O001139,D0006,水煮鱼,1,31.45,31.45,11.82
OI001140_494,O001140,D0017,炒饭,2,40.09,80.18,21.1
OI001140_495,O001140,D0027,豆腐汤,2,38.78,77.56,28.64
OI001140_496,O001140,D0007,回锅肉,3,23.38,70.14,18.51
OI001140_497,O001140,D0028,可乐,1,50.33,50.33,22.36
OI001140_498,O001140,D0033,柠檬水,1,29.07,29.07,10.18
OI001140_499,O001140,D0016,面条,3,26.32,78.96,20.25
OI001141_500,O001141,D0034,冰淇淋,3,48.61,145.83,39.57
OI001141_501,O001141,D0021,葱油饼,2,67.6,135.2,48.38
OI001141_502,O001141,D0031,奶茶,1,16.92,16.92,5.7
OI001141_503,O001141,D0025,排骨汤,3,76.89,230.67,64.71
OI001141_504,O001141,D0019,饺子,1,47.94,47.94,20.47
OI001142_505,O001142,D0032,咖啡,1,8.26,8.26,3.26
OI001142_506,O001142,D0030,橙汁,2,68.07,136.14,54.96
OI001142_507,O001142,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001142_508,O001142,D0021,葱油饼,2,67.6,135.2,48.38
OI001142_509,O001142,D0018,包子,3,78.11,234.33,73.32
OI001143_510,O001143,D0006,水煮鱼,3,31.45,94.35,35.46
OI001143_511,O001143,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001143_512,O001143,D0039,红豆沙,2,9.56,19.12,8.34
OI001144_513,O001144,D0004,红烧肉,2,56.3,112.6,46.32
OI001144_514,O001144,D0024,酸辣汤,2,48.76,97.52,26.16
OI001144_515,O001144,D0020,馒头,3,44.71,134.13,40.65
OI001145_516,O001145,D0008,小炒黄牛肉,1,86.82,86.82,36.56
OI001145_517,O001145,D0018,包子,1,78.11,78.11,24.44
OI001146_518,O001146,D0033,柠檬水,3,29.07,87.21,30.54
OI001146_519,O001146,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001146_520,O001146,D0037,西米露,3,51.15,153.45,62.25
OI001146_521,O001146,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001147_522,O001147,D0024,酸辣汤,3,48.76,146.28,39.24
OI001147_523,O001147,D0016,面条,2,26.32,52.64,13.5
OI001148_524,O001148,D0029,雪碧,3,62.42,187.26,51.12
OI001148_525,O001148,D0020,馒头,1,44.71,44.71,13.55
OI001148_526,O001148,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001149_527,O001149,D0004,红烧肉,1,56.3,56.3,23.16
OI001149_528,O001149,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001149_529,O001149,D0034,冰淇淋,2,48.61,97.22,26.38
OI001149_530,O001149,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001149_531,O001149,D0033,柠檬水,1,29.07,29.07,10.18
OI001149_532,O001149,D0018,包子,3,78.11,234.33,73.32
OI001150_533,O001150,D0037,西米露,3,51.15,153.45,62.25
OI001150_534,O001150,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001150_535,O001150,D0025,排骨汤,3,76.89,230.67,64.71
OI001151_536,O001151,D0019,饺子,3,47.94,143.82,61.41
OI001151_537,O001151,D0028,可乐,2,50.33,100.66,44.72
OI001151_538,O001151,D0016,面条,2,26.32,52.64,13.5
OI001151_539,O001151,D0038,双皮奶,2,81.48,162.96,60.26
OI001151_540,O001151,D0039,红豆沙,3,9.56,28.68,12.51
OI001152_541,O001152,D0024,酸辣汤,3,48.76,146.28,39.24
OI001152_542,O001152,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001152_543,O001152,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001152_544,O001152,D0034,冰淇淋,3,48.61,145.83,39.57
OI001152_545,O001152,D0007,回锅肉,3,23.38,70.14,18.51
OI001153_546,O001153,D0010,口水鸡,3,21.01,63.03,20.25
OI001154_547,O001154,D0037,西米露,2,51.15,102.3,41.5
OI001154_548,O001154,D0035,蛋糕,3,31.88,95.64,36.12
OI001154_549,O001154,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001154_550,O001154,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001154_551,O001154,D0039,红豆沙,3,9.56,28.68,12.51
OI001154_552,O001154,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001155_553,O001155,D0006,水煮鱼,1,31.45,31.45,11.82
OI001155_554,O001155,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001156_555,O001156,D0021,葱油饼,2,67.6,135.2,48.38
OI001156_556,O001156,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001156_557,O001156,D0001,宫保鸡丁,2,72.75,145.5,36.56
OI001157_558,O001157,D0033,柠檬水,1,29.07,29.07,10.18
OI001158_559,O001158,D0038,双皮奶,3,81.48,244.44,90.39
OI001159_560,O001159,D0015,米饭,1,52.56,52.56,20.34
OI001159_561,O001159,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001159_562,O001159,D0031,奶茶,1,16.92,16.92,5.7
OI001159_563,O001159,D0034,冰淇淋,3,48.61,145.83,39.57
OI001159_564,O001159,D0025,排骨汤,3,76.89,230.67,64.71
OI001159_565,O001159,D0019,饺子,2,47.94,95.88,40.94
OI001160_566,O001160,D0032,咖啡,2,8.26,16.52,6.52
OI001161_567,O001161,D0028,可乐,1,50.33,50.33,22.36
OI001161_568,O001161,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001161_569,O001161,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001161_570,O001161,D0024,酸辣汤,3,48.76,146.28,39.24
OI001161_571,O001161,D0011,夫妻肺片,1,29.36,29.36,12.84
OI001161_572,O001161,D0023,紫菜蛋花汤,2,36.96,73.92,33.22
OI001162_573,O001162,D0011,夫妻肺片,2,29.36,58.72,25.68
OI001162_574,O001162,D0018,包子,3,78.11,234.33,73.32
OI001162_575,O001162,D0030,橙汁,3,68.07,204.21,82.44
OI001162_576,O001162,D0023,紫菜蛋花汤,1,36.96,36.96,16.61
OI001163_577,O001163,D0035,蛋糕,2,31.88,63.76,24.08
OI001164_578,O001164,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001164_579,O001164,D0028,可乐,1,50.33,50.33,22.36
OI001164_580,O001164,D0032,咖啡,3,8.26,24.78,9.78
OI001164_581,O001164,D0038,双皮奶,1,81.48,81.48,30.13
OI001164_582,O001164,D0033,柠檬水,1,29.07,29.07,10.18
OI001164_583,O001164,D0001,宫保鸡丁,3,72.75,218.25,54.84
OI001165_584,O001165,D0036,布丁,2,23.91,47.82,15.54
OI001165_585,O001165,D0026,鸡汤,2,71.37,142.74,47.74
OI001165_586,O001165,D0035,蛋糕,1,31.88,31.88,12.04
OI001166_587,O001166,D0024,酸辣汤,1,48.76,48.76,13.08
OI001166_588,O001166,D0010,口水鸡,3,21.01,63.03,20.25
OI001166_589,O001166,D0017,炒饭,3,40.09,120.27,31.65
OI001166_590,O001166,D0021,葱油饼,3,67.6,202.8,72.57
OI001166_591,O001166,D0018,包子,1,78.11,78.11,24.44
OI001166_592,O001166,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001167_593,O001167,D0027,豆腐汤,1,38.78,38.78,14.32
OI001167_594,O001167,D0007,回锅肉,2,23.38,46.76,12.34
OI001167_595,O001167,D0032,咖啡,3,8.26,24.78,9.78
OI001168_596,O001168,D0027,豆腐汤,1,38.78,38.78,14.32
OI001169_597,O001169,D0016,面条,3,26.32,78.96,20.25
OI001169_598,O001169,D0011,夫妻肺片,1,29.36,29.36,12.84
OI001169_599,O001169,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001169_600,O001169,D0010,口水鸡,1,21.01,21.01,6.75
OI001169_601,O001169,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001170_602,O001170,D0033,柠檬水,1,29.07,29.07,10.18
OI001170_603,O001170,D0015,米饭,2,52.56,105.12,40.68
OI001171_604,O001171,D0020,馒头,1,44.71,44.71,13.55
OI001171_605,O001171,D0001,宫保鸡丁,3,72.75,218.25,54.84
OI001171_606,O001171,D0024,酸辣汤,2,48.76,97.52,26.16
OI001171_607,O001171,D0031,奶茶,1,16.92,16.92,5.7
OI001172_608,O001172,D0004,红烧肉,3,56.3,168.9,69.48
OI001172_609,O001172,D0038,双皮奶,3,81.48,244.44,90.39
OI001172_610,O001172,D0024,酸辣汤,3,48.76,146.28,39.24
OI001172_611,O001172,D0027,豆腐汤,1,38.78,38.78,14.32
OI001172_612,O001172,D0035,蛋糕,2,31.88,63.76,24.08
OI001172_613,O001172,D0023,紫菜蛋花汤,1,36.96,36.96,16.61
OI001173_614,O001173,D0033,柠檬水,3,29.07,87.21,30.54
OI001173_615,O001173,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001174_616,O001174,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001174_617,O001174,D0036,布丁,2,23.91,47.82,15.54
OI001174_618,O001174,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001174_619,O001174,D0029,雪碧,3,62.42,187.26,51.12
OI001174_620,O001174,D0015,米饭,3,52.56,157.68,61.02
OI001175_621,O001175,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001175_622,O001175,D0026,鸡汤,3,71.37,214.11,71.61
OI001175_623,O001175,D0035,蛋糕,3,31.88,95.64,36.12
OI001176_624,O001176,D0001,宫保鸡丁,3,72.75,218.25,54.84
OI001176_625,O001176,D0033,柠檬水,3,29.07,87.21,30.54
OI001176_626,O001176,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001177_627,O001177,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001177_628,O001177,D0037,西米露,3,51.15,153.45,62.25
OI001178_629,O001178,D0018,包子,2,78.11,156.22,48.88
OI001179_630,O001179,D0021,葱油饼,1,67.6,67.6,24.19
OI001180_631,O001180,D0023,紫菜蛋花汤,2,36.96,73.92,33.22
OI001180_632,O001180,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001180_633,O001180,D0030,橙汁,2,68.07,136.14,54.96
OI001180_634,O001180,D0004,红烧肉,2,56.3,112.6,46.32
OI001180_635,O001180,D0033,柠檬水,3,29.07,87.21,30.54
OI001180_636,O001180,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001181_637,O001181,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001181_638,O001181,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001182_639,O001182,D0020,馒头,2,44.71,89.42,27.1
OI001182_640,O001182,D0007,回锅肉,2,23.38,46.76,12.34
OI001182_641,O001182,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001183_642,O001183,D0036,布丁,2,23.91,47.82,15.54
OI001183_643,O001183,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001184_644,O001184,D0038,双皮奶,1,81.48,81.48,30.13
OI001184_645,O001184,D0016,面条,2,26.32,52.64,13.5
OI001184_646,O001184,D0037,西米露,2,51.15,102.3,41.5
OI001184_647,O001184,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001184_648,O001184,D0002,鱼香肉丝,2,41.81,83.62,25.56
OI001185_649,O001185,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001185_650,O001185,D0026,鸡汤,3,71.37,214.11,71.61
OI001185_651,O001185,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001186_652,O001186,D0019,饺子,2,47.94,95.88,40.94
OI001186_653,O001186,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001186_654,O001186,D0009,凉拌黄瓜,3,30.24,90.72,34.2
OI001186_655,O001186,D0029,雪碧,3,62.42,187.26,51.12
OI001186_656,O001186,D0004,红烧肉,1,56.3,56.3,23.16
OI001186_657,O001186,D0034,冰淇淋,2,48.61,97.22,26.38
OI001187_658,O001187,D0033,柠檬水,1,29.07,29.07,10.18
OI001187_659,O001187,D0026,鸡汤,1,71.37,71.37,23.87
OI001188_660,O001188,D0024,酸辣汤,1,48.76,48.76,13.08
OI001188_661,O001188,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001189_662,O001189,D0008,小炒黄牛肉,1,86.82,86.82,36.56
OI001189_663,O001189,D0031,奶茶,1,16.92,16.92,5.7
OI001189_664,O001189,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001189_665,O001189,D0021,葱油饼,3,67.6,202.8,72.57
OI001190_666,O001190,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001190_667,O001190,D0034,冰淇淋,3,48.61,145.83,39.57
OI001190_668,O001190,D0025,排骨汤,3,76.89,230.67,64.71
OI001190_669,O001190,D0016,面条,3,26.32,78.96,20.25
OI001190_670,O001190,D0028,可乐,1,50.33,50.33,22.36
OI001191_671,O001191,D0005,糖醋排骨,3,17.99,53.97,23.46
OI001191_672,O001191,D0036,布丁,3,23.91,71.73,23.31
OI001191_673,O001191,D0038,双皮奶,2,81.48,162.96,60.26
OI001191_674,O001191,D0009,凉拌黄瓜,2,30.24,60.48,22.8
OI001191_675,O001191,D0025,排骨汤,1,76.89,76.89,21.57
OI001191_676,O001191,D0019,饺子,1,47.94,47.94,20.47
OI001192_677,O001192,D0028,可乐,3,50.33,150.99,67.08
OI001192_678,O001192,D0021,葱油饼,3,67.6,202.8,72.57
OI001192_679,O001192,D0023,紫菜蛋花汤,1,36.96,36.96,16.61
OI001192_680,O001192,D0030,橙汁,2,68.07,136.14,54.96
OI001192_681,O001192,D0026,鸡汤,3,71.37,214.11,71.61
OI001193_682,O001193,D0029,雪碧,3,62.42,187.26,51.12
OI001193_683,O001193,D0032,咖啡,1,8.26,8.26,3.26
OI001193_684,O001193,D0034,冰淇淋,2,48.61,97.22,26.38
OI001193_685,O001193,D0036,布丁,2,23.91,47.82,15.54
OI001194_686,O001194,D0038,双皮奶,1,81.48,81.48,30.13
OI001194_687,O001194,D0025,排骨汤,1,76.89,76.89,21.57
OI001194_688,O001194,D0007,回锅肉,3,23.38,70.14,18.51
OI001194_689,O001194,D0031,奶茶,3,16.92,50.76,17.1
OI001194_690,O001194,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001195_691,O001195,D0021,葱油饼,3,67.6,202.8,72.57
OI001195_692,O001195,D0028,可乐,3,50.33,150.99,67.08
OI001195_693,O001195,D0025,排骨汤,2,76.89,153.78,43.14
OI001195_694,O001195,D0016,面条,1,26.32,26.32,6.75
OI001195_695,O001195,D0026,鸡汤,3,71.37,214.11,71.61
OI001196_696,O001196,D0021,葱油饼,1,67.6,67.6,24.19
OI001197_697,O001197,D0033,柠檬水,3,29.07,87.21,30.54
OI001197_698,O001197,D0038,双皮奶,1,81.48,81.48,30.13
OI001197_699,O001197,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001197_700,O001197,D0017,炒饭,3,40.09,120.27,31.65
OI001197_701,O001197,D0018,包子,1,78.11,78.11,24.44
OI001198_702,O001198,D0028,可乐,3,50.33,150.99,67.08
OI001199_703,O001199,D0027,豆腐汤,3,38.78,116.34,42.96
OI001199_704,O001199,D0016,面条,2,26.32,52.64,13.5
OI001199_705,O001199,D0035,蛋糕,2,31.88,63.76,24.08
OI001200_706,O001200,D0007,回锅肉,2,23.38,46.76,12.34
OI001200_707,O001200,D0032,咖啡,2,8.26,16.52,6.52
OI001200_708,O001200,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001201_709,O001201,D0014,蒜泥白肉,2,29.6,59.2,25.76
OI001201_710,O001201,D0021,葱油饼,2,67.6,135.2,48.38
OI001201_711,O001201,D0038,双皮奶,1,81.48,81.48,30.13
OI001201_712,O001201,D0037,西米露,1,51.15,51.15,20.75
OI001201_713,O001201,D0034,冰淇淋,2,48.61,97.22,26.38
OI001201_714,O001201,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001202_715,O001202,D0031,奶茶,3,16.92,50.76,17.1
OI001202_716,O001202,D0002,鱼香肉丝,2,41.81,83.62,25.56
OI001202_717,O001202,D0035,蛋糕,3,31.88,95.64,36.12
OI001203_718,O001203,D0021,葱油饼,3,67.6,202.8,72.57
OI001203_719,O001203,D0009,凉拌黄瓜,2,30.24,60.48,22.8
OI001204_720,O001204,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001204_721,O001204,D0026,鸡汤,1,71.37,71.37,23.87
OI001204_722,O001204,D0011,夫妻肺片,2,29.36,58.72,25.68
OI001204_723,O001204,D0002,鱼香肉丝,2,41.81,83.62,25.56
OI001204_724,O001204,D0025,排骨汤,3,76.89,230.67,64.71
OI001205_725,O001205,D0034,冰淇淋,2,48.61,97.22,26.38
OI001206_726,O001206,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001206_727,O001206,D0036,布丁,1,23.91,23.91,7.77
OI001206_728,O001206,D0005,糖醋排骨,1,17.99,17.99,7.82
OI001207_729,O001207,D0001,宫保鸡丁,2,72.75,145.5,36.56
OI001207_730,O001207,D0007,回锅肉,2,23.38,46.76,12.34
OI001208_731,O001208,D0024,酸辣汤,3,48.76,146.28,39.24
OI001208_732,O001208,D0021,葱油饼,3,67.6,202.8,72.57
OI001208_733,O001208,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001208_734,O001208,D0026,鸡汤,1,71.37,71.37,23.87
OI001208_735,O001208,D0011,夫妻肺片,3,29.36,88.08,38.52
OI001209_736,O001209,D0006,水煮鱼,2,31.45,62.9,23.64
OI001210_737,O001210,D0007,回锅肉,1,23.38,23.38,6.17
OI001211_738,O001211,D0024,酸辣汤,3,48.76,146.28,39.24
OI001211_739,O001211,D0029,雪碧,3,62.42,187.26,51.12
OI001211_740,O001211,D0031,奶茶,2,16.92,33.84,11.4
OI001211_741,O001211,D0038,双皮奶,3,81.48,244.44,90.39
OI001211_742,O001211,D0033,柠檬水,2,29.07,58.14,20.36
OI001211_743,O001211,D0028,可乐,2,50.33,100.66,44.72
OI001212_744,O001212,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001212_745,O001212,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001212_746,O001212,D0025,排骨汤,2,76.89,153.78,43.14
OI001212_747,O001212,D0021,葱油饼,3,67.6,202.8,72.57
OI001213_748,O001213,D0033,柠檬水,3,29.07,87.21,30.54
OI001213_749,O001213,D0004,红烧肉,2,56.3,112.6,46.32
OI001213_750,O001213,D0017,炒饭,2,40.09,80.18,21.1
OI001213_751,O001213,D0023,紫菜蛋花汤,2,36.96,73.92,33.22
OI001213_752,O001213,D0015,米饭,2,52.56,105.12,40.68
OI001213_753,O001213,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001214_754,O001214,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001214_755,O001214,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001214_756,O001214,D0021,葱油饼,1,67.6,67.6,24.19
OI001215_757,O001215,D0039,红豆沙,2,9.56,19.12,8.34
OI001215_758,O001215,D0004,红烧肉,2,56.3,112.6,46.32
OI001215_759,O001215,D0010,口水鸡,3,21.01,63.03,20.25
OI001215_760,O001215,D0018,包子,2,78.11,156.22,48.88
OI001215_761,O001215,D0015,米饭,1,52.56,52.56,20.34
OI001216_762,O001216,D0024,酸辣汤,2,48.76,97.52,26.16
OI001216_763,O001216,D0025,排骨汤,3,76.89,230.67,64.71
OI001216_764,O001216,D0036,布丁,2,23.91,47.82,15.54
OI001216_765,O001216,D0029,雪碧,3,62.42,187.26,51.12
OI001217_766,O001217,D0030,橙汁,1,68.07,68.07,27.48
OI001217_767,O001217,D0028,可乐,2,50.33,100.66,44.72
OI001217_768,O001217,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001217_769,O001217,D0001,宫保鸡丁,2,72.75,145.5,36.56
OI001217_770,O001217,D0011,夫妻肺片,2,29.36,58.72,25.68
OI001218_771,O001218,D0019,饺子,1,47.94,47.94,20.47
OI001218_772,O001218,D0009,凉拌黄瓜,3,30.24,90.72,34.2
OI001219_773,O001219,D0006,水煮鱼,1,31.45,31.45,11.82
OI001219_774,O001219,D0024,酸辣汤,3,48.76,146.28,39.24
OI001220_775,O001220,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001220_776,O001220,D0031,奶茶,2,16.92,33.84,11.4
OI001220_777,O001220,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001220_778,O001220,D0035,蛋糕,2,31.88,63.76,24.08
OI001221_779,O001221,D0012,拍黄瓜,1,13.71,13.71,5.17
OI001221_780,O001221,D0021,葱油饼,1,67.6,67.6,24.19
OI001221_781,O001221,D0027,豆腐汤,2,38.78,77.56,28.64
OI001222_782,O001222,D0036,布丁,1,23.91,23.91,7.77
OI001222_783,O001222,D0037,西米露,1,51.15,51.15,20.75
OI001222_784,O001222,D0028,可乐,3,50.33,150.99,67.08
